work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,AI Engineer,75700,EUR,84111,DE,0,DE,M
2024,MI,FT,Machine Learning Engineer,102000,GBP,127500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,68000,GBP,85000,GB,0,GB,M
2024,SE,FT,Data Engineer,52000,GBP,65000,GB,0,GB,M
2024,SE,FT,Data Engineer,52000,GBP,65000,GB,0,GB,M
2024,MI,FT,Data Scientist,24950,GBP,31187,GB,0,GB,M
2024,MI,FT,Data Scientist,24950,GBP,31187,GB,0,GB,M
2024,EN,FT,Software Developer,24950,GBP,31187,GB,0,GB,M
2024,EN,FT,Software Developer,24950,GBP,31187,GB,0,GB,M
2024,SE,FT,DevOps Engineer,85000,EUR,94444,FR,0,FR,M
2024,SE,FT,DevOps Engineer,75000,EUR,83333,FR,0,FR,M
2024,SE,FT,Product Manager,60000,EUR,66666,AT,0,AT,M
2024,SE,FT,Product Manager,60000,EUR,66666,AT,0,AT,M
2024,MI,FT,Data Manager,31364,GBP,39205,GB,0,GB,M
2024,MI,FT,Data Manager,29777,GBP,37221,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
2024,EN,FT,Data Manager,60528,EUR,67253,FR,0,FR,M
2024,EN,FT,Data Manager,60528,EUR,67253,FR,0,FR,M
2024,MI,FT,Data Engineer,72744,EUR,80826,NL,0,NL,M
2024,MI,FT,Data Engineer,51360,EUR,57066,NL,0,NL,M
2024,SE,FT,Engineer,67000,EUR,74444,ES,100,ES,M
2024,SE,FT,Engineer,60000,EUR,66666,ES,100,ES,M
2024,SE,FT,Software Engineer,40000,EUR,44444,LT,0,LT,M
2024,SE,FT,Software Engineer,40000,EUR,44444,LT,0,LT,M
2024,EN,FT,DevOps Engineer,84948,EUR,94386,NL,0,NL,M
2024,EN,FT,DevOps Engineer,59460,EUR,66066,NL,0,NL,M
2024,SE,FT,Data Scientist,62000,GBP,77500,GB,0,GB,M
2024,SE,FT,Data Scientist,62000,GBP,77500,GB,0,GB,M
2024,SE,FT,Data Scientist,71000,GBP,88750,GB,0,GB,M
2024,SE,FT,Data Scientist,71000,GBP,88750,GB,0,GB,M
2024,MI,FT,Associate,235100,USD,235100,GB,100,GB,M
2024,MI,FT,Associate,149400,USD,149400,GB,100,GB,M
2024,EN,FT,Data Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Analyst,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,125000,GBP,156250,GB,0,GB,M
2024,MI,FT,Data Engineer,112500,GBP,140625,GB,0,GB,M
2024,SE,FT,Engineer,60000,EUR,66666,LT,0,LT,M
2024,SE,FT,Engineer,54996,EUR,61106,LT,0,LT,M
2024,SE,FT,Solutions Engineer,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Solutions Engineer,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Manager,410000,GBP,512500,GB,0,GB,M
2024,MI,FT,Manager,395000,GBP,493750,GB,0,GB,M
2024,MI,FT,Data Scientist,63000,GBP,78750,GB,50,GB,L
2024,SE,FT,Data Scientist,62000,GBP,77500,GB,0,GB,M
2024,SE,FT,Data Scientist,49000,GBP,61250,GB,0,GB,M
2024,MI,FT,Data Scientist,33000,GBP,41250,GB,0,GB,M
2024,MI,FT,Data Scientist,29915,GBP,37393,GB,0,GB,M
2024,SE,FT,Data Analyst,60321,GBP,75401,GB,0,GB,M
2024,SE,FT,Data Analyst,49250,GBP,61562,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,185700,USD,185700,GB,100,GB,M
2024,MI,FT,Machine Learning Engineer,82900,USD,82900,GB,100,GB,M
2024,EN,FT,Analyst,50039,GBP,62548,GB,0,GB,M
2024,EN,FT,Analyst,39868,GBP,49835,GB,0,GB,M
2024,MI,FT,Data Manager,42618,GBP,53272,GB,0,GB,M
2024,MI,FT,Data Manager,35392,GBP,44240,GB,0,GB,M
2024,MI,FT,Research Assistant,44722,GBP,55902,GB,0,GB,M
2024,MI,FT,Research Assistant,36572,GBP,45715,GB,0,GB,M
2024,SE,FT,MLOps Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,MLOps Engineer,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Manager,66000,USD,66000,PL,100,PL,M
2024,SE,FT,Manager,46200,USD,46200,PL,100,PL,M
2024,SE,FT,Manager,66000,USD,66000,AM,100,AM,M
2024,SE,FT,Manager,46200,USD,46200,AM,100,AM,M
2024,MI,FT,Data Scientist,24000,EUR,26666,SK,0,SK,M
2024,MI,FT,Data Scientist,24000,EUR,26666,SK,0,SK,M
2024,EN,FT,Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Analyst,36000,GBP,45000,GB,0,GB,M
2024,EN,FT,Associate,47874,GBP,59842,GB,0,GB,M
2024,EN,FT,Associate,40247,GBP,50308,GB,0,GB,M
2024,MI,FT,Data Engineer,100644,EUR,111826,NL,0,NL,M
2024,MI,FT,Data Engineer,62544,EUR,69493,NL,0,NL,M
2024,SE,FT,Data Specialist,33000,GBP,41250,GB,0,GB,M
2024,SE,FT,Data Specialist,33000,GBP,41250,GB,0,GB,M
2024,MI,FT,Data Engineer,100292,GBP,125365,GB,0,GB,M
2024,MI,FT,Data Engineer,66861,GBP,83576,GB,0,GB,M
2024,EN,FT,Data Analyst,36000,EUR,40000,FR,0,FR,M
2024,EN,FT,Data Analyst,36000,EUR,40000,FR,0,FR,M
2024,SE,FT,Machine Learning Engineer,125000,GBP,156250,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,86900,GBP,108625,GB,0,GB,M
2024,SE,FT,Machine Learning Scientist,135000,GBP,168750,GB,100,GB,M
2024,SE,FT,Machine Learning Scientist,135000,GBP,168750,GB,100,GB,M
2024,SE,FT,Data Scientist,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Robotics Engineer,88117,USD,88117,DE,0,DE,M
2024,MI,FT,Robotics Engineer,70492,USD,70492,DE,0,DE,M
2024,EN,FT,Data Analyst,34500,GBP,43125,GB,0,GB,M
2024,EN,FT,Data Analyst,34500,GBP,43125,GB,0,GB,M
2024,MI,FT,Research Engineer,340000,GBP,425000,GB,0,GB,M
2024,MI,FT,Research Engineer,250000,GBP,312500,GB,0,GB,M
2024,EN,FT,AI Engineer,48000,EUR,53333,LT,0,LT,M
2024,EN,FT,AI Engineer,28800,EUR,32000,LT,0,LT,M
2024,SE,FT,Data Engineer,93600,EUR,104000,LT,0,LT,M
2024,SE,FT,Data Engineer,62400,EUR,69333,LT,0,LT,M
2024,EN,FT,Data Analyst,38205,GBP,47756,GB,0,GB,M
2024,EN,FT,Data Analyst,32982,GBP,41227,GB,0,GB,M
2024,MI,FT,Data Analyst,33024,GBP,41280,GB,0,GB,M
2024,MI,FT,Data Analyst,30296,GBP,37870,GB,0,GB,M
2024,SE,FT,Data Analyst,48300,EUR,53666,LT,0,LT,M
2024,SE,FT,Data Analyst,48300,EUR,53666,LT,0,LT,M
2024,SE,FT,Data Manager,48300,EUR,53666,LT,0,LT,M
2024,SE,FT,Data Manager,48300,EUR,53666,LT,0,LT,M
2024,EN,FT,Data Analyst,32790,GBP,40987,GB,0,GB,M
2024,EN,FT,Data Analyst,31151,GBP,38938,GB,0,GB,M
2024,MI,FT,Data Engineer,72000,EUR,80000,FR,0,FR,M
2024,MI,FT,Data Engineer,46000,EUR,51111,FR,0,FR,M
2024,EN,CT,Data Engineer,48153,GBP,60191,GB,0,GB,M
2024,EN,CT,Data Engineer,41601,GBP,52001,GB,0,GB,M
2024,MI,FT,Data Engineer,137500,GBP,171875,GB,0,GB,M
2024,MI,FT,Data Engineer,137500,GBP,171875,GB,0,GB,M
2024,SE,FT,DevOps Engineer,165000,CHF,187500,CH,0,CH,M
2024,SE,FT,DevOps Engineer,100000,CHF,113636,CH,0,CH,M
2024,SE,FT,Engineer,165000,CHF,187500,CH,0,CH,M
2024,SE,FT,Engineer,100000,CHF,113636,CH,0,CH,M
2024,MI,FT,Analyst,137000,USD,137000,AT,0,AT,M
2024,MI,FT,Analyst,60400,USD,60400,AT,0,AT,M
2024,SE,FT,Data Engineer,72000,EUR,80000,FI,0,FI,M
2024,SE,FT,Data Engineer,60000,EUR,66666,FI,0,FI,M
2024,MI,CT,Data Engineer,110000,GBP,137500,GB,100,GB,M
2024,MI,CT,Data Engineer,90000,GBP,112500,GB,100,GB,M
2024,MI,FT,Associate,70000,GBP,87500,GB,100,GB,M
2024,MI,FT,Associate,50000,GBP,62500,GB,100,GB,M
2024,EN,FT,Data Analyst,21500,EUR,23888,GR,50,GR,L
2024,EN,FT,Data Analyst,24300,GBP,30375,GB,0,GB,M
2024,EN,FT,Data Analyst,22743,GBP,28428,GB,0,GB,M
2024,EN,FT,Data Analyst,42377,GBP,52971,GB,0,GB,M
2024,EN,FT,Data Analyst,33932,GBP,42415,GB,0,GB,M
2024,EN,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Scientist,30000,GBP,37500,GB,0,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Scientist,33380,GBP,41725,GB,0,GB,M
2024,EN,FT,Data Scientist,33380,GBP,41725,GB,0,GB,M
2024,SE,FT,Data Architect,59421,GBP,74276,GB,0,GB,M
2024,SE,FT,Data Architect,48350,GBP,60437,GB,0,GB,M
2024,EN,FT,Research Assistant,33965,GBP,42456,GB,0,GB,M
2024,EN,FT,Research Assistant,29605,GBP,37006,GB,0,GB,M
2024,MI,FT,Associate,213400,USD,213400,GB,100,GB,M
2024,MI,FT,Associate,135500,USD,135500,GB,100,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Analyst,35770,GBP,44712,GB,0,GB,M
2024,EN,FT,Data Analyst,33982,GBP,42477,GB,0,GB,M
2024,MI,FT,Software Developer,42480,EUR,47200,LT,0,LT,M
2024,MI,FT,Software Developer,36240,EUR,40266,LT,0,LT,M
2024,SE,FT,Data Architect,68000,GBP,85000,GB,0,GB,M
2024,SE,FT,Data Architect,54000,GBP,67500,GB,0,GB,M
2024,EN,FT,Data Engineer,35770,GBP,44712,GB,0,GB,M
2024,EN,FT,Data Engineer,33982,GBP,42477,GB,0,GB,M
2024,MI,FT,Engineer,240000,GBP,300000,GB,0,GB,M
2024,MI,FT,Engineer,200000,GBP,250000,GB,0,GB,M
2024,EN,FT,Data Analyst,42000,EUR,46666,LT,0,LT,M
2024,EN,FT,Data Analyst,42000,EUR,46666,LT,0,LT,M
2024,MI,FT,Data Analyst,51600,EUR,57333,NL,0,NL,M
2024,MI,FT,Data Analyst,43200,EUR,48000,NL,0,NL,M
2024,SE,FT,Data Scientist,90000,EUR,100000,IE,100,IE,M
2024,SE,FT,Data Scientist,90000,EUR,100000,IE,100,IE,M
2024,MI,FT,Data Engineer,54000,EUR,60000,IE,0,IE,M
2024,MI,FT,Data Engineer,46000,EUR,51111,IE,0,IE,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Engineer,83358,GBP,104197,GB,0,GB,M
2024,EN,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M
2024,MI,FT,Data Engineer,137000,USD,137000,DE,0,DE,M
2024,MI,FT,Data Engineer,60300,USD,60300,DE,0,DE,M
2024,SE,FT,Data Engineer,172000,USD,172000,DE,0,DE,M
2024,SE,FT,Data Engineer,75600,USD,75600,DE,0,DE,M
2024,SE,FT,Data Engineer,220000,USD,220000,DE,0,DE,M
2024,SE,FT,Data Engineer,96600,USD,96600,DE,0,DE,M
2024,MI,FT,Data Engineer,172000,USD,172000,DE,0,DE,M
2024,MI,FT,Data Engineer,75600,USD,75600,DE,0,DE,M
2024,EN,FT,Data Specialist,16680,EUR,18533,SK,0,SK,M
2024,EN,FT,Data Specialist,16680,EUR,18533,SK,0,SK,M
2024,MI,FT,Data Scientist,64800,EUR,72000,NL,0,NL,M
2024,MI,FT,Data Scientist,51600,EUR,57333,NL,0,NL,M
2024,EN,FT,Data Scientist,51432,EUR,57146,AT,0,AT,M
2024,EN,FT,Data Scientist,38580,EUR,42866,AT,0,AT,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Scientist,108500,GBP,135625,GB,100,GB,M
2024,MI,FT,Data Scientist,97650,GBP,122062,GB,100,GB,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Engineer,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Machine Learning Engineer,80000,EUR,88888,LU,50,DE,L
2024,MI,FT,Data Engineer,62640,EUR,69600,LT,0,LT,M
2024,MI,FT,Data Engineer,41760,EUR,46400,LT,0,LT,M
2024,EN,FT,BI Developer,44305,GBP,55381,GB,0,GB,M
2024,EN,FT,BI Developer,38223,GBP,47778,GB,0,GB,M
2024,MI,FT,Data Product Owner,75000,GBP,93750,GB,0,GB,M
2024,MI,FT,Data Product Owner,75000,GBP,93750,GB,0,GB,M
2024,MI,FT,Data Specialist,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Data Specialist,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Fullstack Engineer,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Fullstack Engineer,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Engineer,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Engineer,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Analyst,56000,EUR,62222,AT,0,AT,M
2024,SE,FT,Data Analyst,56000,EUR,62222,AT,0,AT,M
2024,SE,FT,Data Engineer,45000,EUR,50000,FR,0,FR,M
2024,SE,FT,Data Engineer,40000,EUR,44444,FR,0,FR,M
2024,SE,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Engineer,80000,USD,80000,MT,0,MT,M
2024,EN,FT,Data Engineer,40000,USD,40000,MT,0,MT,M
2024,EN,FT,Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Analyst,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Scientist,85000,EUR,94444,FR,0,FR,M
2024,MI,FT,Data Scientist,65000,EUR,72222,FR,0,FR,M
2024,MI,FT,Software Engineer,325000,GBP,406250,GB,0,GB,M
2024,MI,FT,Software Engineer,240000,GBP,300000,GB,0,GB,M
2024,EN,FT,Power BI Developer,30000,GBP,37500,GB,0,GB,M
2024,EN,FT,Power BI Developer,27000,GBP,33750,GB,0,GB,M
2024,MI,FT,Data Engineer,54000,EUR,60000,IE,0,IE,M
2024,MI,FT,Data Engineer,46000,EUR,51111,IE,0,IE,M
2024,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Engineer,75000,GBP,93750,GB,0,GB,M
2024,MI,FT,Data Scientist,80000,USD,80000,DE,0,DE,M
2024,MI,FT,Data Scientist,76980,USD,76980,DE,0,DE,M
2024,MI,FT,Associate,80000,USD,80000,DE,0,DE,M
2024,MI,FT,Associate,76980,USD,76980,DE,0,DE,M
2024,EN,FT,Data Analyst,80000,EUR,88888,FR,0,FR,M
2024,EN,FT,Data Analyst,60000,EUR,66666,FR,0,FR,M
2022,SE,FT,Data Manager,78500,EUR,82477,PL,50,PL,M
2024,MI,FT,Engineer,105000,USD,105000,GB,0,GB,M
2024,MI,FT,Engineer,95000,USD,95000,GB,0,GB,M
2024,MI,FT,Data Reporting Analyst,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Reporting Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Research Scientist,286000,USD,286000,GB,100,GB,M
2024,SE,FT,Research Scientist,175000,USD,175000,GB,100,GB,M
2024,MI,FT,Quantitative Researcher,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Quantitative Researcher,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Big Data Engineer,33600,EUR,37333,GR,50,GR,L
2024,SE,FT,Machine Learning Engineer,56000,EUR,62222,AT,0,AT,M
2024,SE,FT,Machine Learning Engineer,56000,EUR,62222,AT,0,AT,M
2024,SE,FT,Data Scientist,240000,USD,240000,FR,0,FR,M
2024,SE,FT,Data Scientist,187000,USD,187000,FR,0,FR,M
2024,MI,FT,Computer Vision Engineer,79600,EUR,88444,DE,0,DE,M
2024,MI,FT,Computer Vision Engineer,55500,EUR,61666,DE,0,DE,M
2024,SE,FT,Insight Analyst,474000,GBP,592500,GB,0,GB,M
2024,SE,FT,Insight Analyst,453840,GBP,567300,GB,0,GB,M
2024,EN,FT,Research Associate,35000,GBP,43750,GB,50,GB,L
2024,SE,FT,Data Lead,117600,EUR,130666,NL,0,NL,M
2024,SE,FT,Data Lead,78000,EUR,86666,NL,0,NL,M
2024,MI,FT,Business Intelligence Developer,50937,GBP,63671,GB,0,GB,M
2024,MI,FT,Business Intelligence Developer,44292,GBP,55365,GB,0,GB,M
2024,SE,FT,Data Operations Analyst,190000,USD,190000,FR,0,FR,M
2024,SE,FT,Data Operations Analyst,160000,USD,160000,FR,0,FR,M
2024,MI,FT,Data Integration Engineer,150000,USD,150000,FR,0,FR,M
2024,MI,FT,Data Integration Engineer,150000,USD,150000,FR,0,FR,M
2024,EN,FT,Data Analyst,85000,USD,85000,GB,0,GB,M
2024,EN,FT,Data Analyst,80000,USD,80000,GB,0,GB,M
2024,MI,FT,Applied Scientist,40000,USD,40000,FR,0,FR,L
2024,EN,FT,Data Analyst,70000,GBP,87500,GB,0,GB,M
2024,EN,FT,Data Analyst,51200,GBP,64000,GB,0,GB,M
2024,SE,FT,Engineer,60000,EUR,66666,ES,100,ES,M
2024,SE,FT,Engineer,50000,EUR,55555,ES,100,ES,M
2024,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,100,GB,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,100,GB,M
2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M
2024,EN,FT,Consultant,49000,EUR,54444,FR,0,FR,M
2024,EN,FT,Consultant,42000,EUR,46666,FR,0,FR,M
2024,SE,FT,Consultant,59000,EUR,65555,FR,0,FR,M
2024,SE,FT,Consultant,52000,EUR,57777,FR,0,FR,M
2024,MI,FT,Data Scientist,172000,USD,172000,IT,0,IT,M
2024,MI,FT,Data Scientist,75600,USD,75600,IT,0,IT,M
2024,SE,FT,Data Specialist,196500,USD,196500,DE,0,DE,M
2024,SE,FT,Data Specialist,97300,USD,97300,DE,0,DE,M
2024,EN,FT,Data Analyst,32000,EUR,35555,LT,0,LT,M
2024,EN,FT,Data Analyst,25000,EUR,27777,LT,0,LT,M
2024,MI,FT,Machine Learning Engineer,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,BI Developer,44305,GBP,55381,GB,0,GB,M
2024,EN,FT,BI Developer,38223,GBP,47778,GB,0,GB,M
2024,SE,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,SE,FT,Data Engineer,75000,GBP,93750,GB,0,GB,M
2024,MI,FT,Data Engineer,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Scientist,103000,EUR,114444,IE,0,IE,M
2024,SE,FT,Data Scientist,103000,EUR,114444,IE,0,IE,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Analyst,29000,GBP,36250,GB,0,GB,M
2024,EN,FT,Machine Learning Engineer,79776,EUR,88640,NL,0,NL,M
2024,EN,FT,Machine Learning Engineer,79776,EUR,88640,NL,0,NL,M
2024,EN,FT,Data Analyst,37000,GBP,46250,GB,0,GB,M
2024,EN,FT,Data Analyst,37000,GBP,46250,GB,0,GB,M
2024,SE,FT,Data Engineer,87610,GBP,109512,GB,0,GB,M
2024,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M
2024,MI,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,39347,GBP,49183,GB,0,GB,M
2024,MI,FT,Software Developer,38205,GBP,47756,GB,0,GB,M
2024,MI,FT,Software Developer,32982,GBP,41227,GB,0,GB,M
2024,EN,FT,Analyst,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Analyst,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Software Engineer,115000,EUR,127777,ES,100,ES,M
2024,SE,FT,Software Engineer,85000,EUR,94444,ES,100,ES,M
2024,MI,FT,Associate,45585,GBP,56981,GB,0,GB,M
2024,MI,FT,Associate,36023,GBP,45028,GB,0,GB,M
2024,MI,FT,Engineer,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FL,Backend Engineer,1380000,CZK,61333,CZ,0,CZ,M
2024,SE,FT,Analyst,45000,EUR,50000,LT,0,LT,M
2024,SE,FT,Analyst,39996,EUR,44440,LT,0,LT,M
2024,EN,FT,Analyst,75000,GBP,93750,GB,0,GB,M
2024,EN,FT,Analyst,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Analyst,46974,GBP,58717,GB,0,GB,M
2024,EN,FT,Analyst,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Analyst,72000,GBP,90000,GB,0,GB,M
2024,SE,FT,Analyst,52000,GBP,65000,GB,0,GB,M
2024,EN,FT,Analyst,30000,GBP,37500,GB,0,GB,M
2024,EN,FT,Analyst,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,Data Specialist,59000,GBP,73750,GB,0,GB,M
2024,MI,FT,Data Specialist,46336,GBP,57920,GB,0,GB,M
2024,EN,FT,Product Analyst,75000,GBP,93750,GB,0,GB,M
2024,EN,FT,Product Analyst,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Engineer,80808,EUR,89786,NL,0,NL,M
2024,SE,FT,Engineer,53736,EUR,59706,NL,0,NL,M
2024,SE,FT,Data Scientist,90000,EUR,100000,PL,100,PL,M
2024,SE,FT,Data Scientist,50000,EUR,55555,PL,100,PL,M
2024,SE,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Data Scientist,50000,EUR,55555,FR,100,FR,M
2024,MI,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
2024,SE,FT,Data Analyst,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Analyst,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Engineer,100000,EUR,111111,FR,100,FR,M
2024,SE,FT,Data Engineer,60000,EUR,66666,FR,100,FR,M
2024,SE,FT,Data Engineer,100000,EUR,111111,PL,100,PL,M
2024,SE,FT,Data Engineer,60000,EUR,66666,PL,100,PL,M
2024,SE,FT,Machine Learning Engineer,150000,EUR,166666,NL,100,NL,M
2024,SE,FT,Machine Learning Engineer,103000,EUR,114444,NL,100,NL,M
2024,SE,FT,Machine Learning Engineer,150000,EUR,166666,BE,100,BE,M
2024,SE,FT,Machine Learning Engineer,103000,EUR,114444,BE,100,BE,M
2024,SE,FT,Machine Learning Engineer,153000,EUR,170000,ES,100,ES,M
2024,SE,FT,Machine Learning Engineer,105000,EUR,116666,ES,100,ES,M
2024,SE,FT,Machine Learning Engineer,104000,EUR,115555,FI,100,FI,M
2024,SE,FT,Machine Learning Engineer,71000,EUR,78888,FI,100,FI,M
2024,SE,FT,Machine Learning Engineer,160000,GBP,200000,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,110000,GBP,137500,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,130000,EUR,144444,FR,100,FR,M
2024,SE,FT,Machine Learning Engineer,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Machine Learning Engineer,149000,EUR,165555,DE,100,DE,M
2024,SE,FT,Machine Learning Engineer,102000,EUR,113333,DE,100,DE,M
2024,SE,FT,Machine Learning Engineer,181000,EUR,201111,NL,100,NL,M
2024,SE,FT,Machine Learning Engineer,125000,EUR,138888,NL,100,NL,M
2024,SE,FT,Machine Learning Engineer,164000,EUR,182222,BE,100,BE,M
2024,SE,FT,Machine Learning Engineer,113000,EUR,125555,BE,100,BE,M
2024,SE,FT,Machine Learning Engineer,183000,EUR,203333,ES,100,ES,M
2024,SE,FT,Machine Learning Engineer,126000,EUR,140000,ES,100,ES,M
2024,SE,FT,Machine Learning Engineer,113000,EUR,125555,FI,100,FI,M
2024,SE,FT,Machine Learning Engineer,78000,EUR,86666,FI,100,FI,M
2024,SE,FT,Full Stack Developer,75000,EUR,83333,FR,100,FR,M
2024,SE,FT,Full Stack Developer,50000,EUR,55555,FR,100,FR,M
2024,SE,FT,Full Stack Developer,75000,EUR,83333,PL,100,PL,M
2024,SE,FT,Full Stack Developer,50000,EUR,55555,PL,100,PL,M
2024,SE,FT,Software Engineer,150000,CHF,170454,CH,0,CH,M
2024,SE,FT,Software Engineer,140000,CHF,159090,CH,0,CH,M
2024,SE,FT,Software Engineer,150000,CHF,170454,CH,0,CH,M
2024,SE,FT,Software Engineer,140000,CHF,159090,CH,0,CH,M
2024,SE,FT,Software Engineer,140000,EUR,155555,DE,100,DE,M
2024,SE,FT,Software Engineer,70000,EUR,77777,DE,100,DE,M
2024,SE,FT,Software Engineer,140000,EUR,155555,FR,100,FR,M
2024,SE,FT,Software Engineer,70000,EUR,77777,FR,100,FR,M
2024,SE,FT,Software Engineer,140000,EUR,155555,PL,100,PL,M
2024,SE,FT,Software Engineer,70000,EUR,77777,PL,100,PL,M
2024,SE,FT,Software Engineer,140000,EUR,155555,SE,100,SE,M
2024,SE,FT,Software Engineer,70000,EUR,77777,SE,100,SE,M
2024,SE,FT,Technical Lead,114000,EUR,126666,FI,0,FI,M
2024,SE,FT,Technical Lead,90000,EUR,100000,FI,0,FI,M
2024,EN,FT,Analyst,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Analyst,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,300000,USD,300000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,300000,USD,300000,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,GB,0,GB,M
2024,SE,FT,Software Engineer,300000,USD,300000,GB,0,GB,M
